period,programme,scheme,scheme_description,basis,county,county_code,UGI,recipients
2014Q1,Pensions,WCP,Widow(er)'s Contributory Pension,Social Insurance,Clare,CE,2ae19629-1450-13a3-e055-000000000001,2908.0
2014Q1,Pensions,SPC,State Pension Contributory,Social Insurance,Cork,CK,2ae19629-1451-13a3-e055-000000000001,33916.0
2014Q1,Pensions,SPNC,State Pension Non Contributory,Social Assistance,Cork,CK,2ae19629-1451-13a3-e055-000000000001,10354.0
2014Q1,Pensions,WCP,Widow(er)'s Contributory Pension,Social Insurance,Cork,CK,2ae19629-1451-13a3-e055-000000000001,13221.0
2014Q1,Pensions,SPC,State Pension Contributory,Social Insurance,Donegal,DL,2ae19629-1452-13a3-e055-000000000001,8769.0
2014Q1,Pensions,SPNC,State Pension Non Contributory,Social Assistance,Donegal,DL,2ae19629-1452-13a3-e055-000000000001,6917.0
2014Q1,Pensions,WCP,Widow(er)'s Contributory Pension,Social Insurance,Donegal,DL,2ae19629-1452-13a3-e055-000000000001,3476.0
2014Q1,Pensions,SPC,State Pension Contributory,Social Insurance,Dublin,DN,2ae19629-144f-13a3-e055-000000000001,85665.0
2014Q1,Pensions,SPNC,State Pension Non Contributory,Social Assistance,Dublin,DN,2ae19629-144f-13a3-e055-000000000001,12902.0
2014Q1,Pensions,WCP,Widow(er)'s Contributory Pension,Social Insurance,Dublin,DN,2ae19629-144f-13a3-e055-000000000001,30132.0
2014Q1,Pensions,SPC,State Pension Contributory,Social Insurance,Galway,GY,2ae19629-1453-13a3-e055-000000000001,13134.0
2014Q1,Pensions,SPNC,State Pension Non Contributory,Social Assistance,Galway,GY,2ae19629-1453-13a3-e055-000000000001,7654.0
2014Q1,Pensions,WCP,Widow(er)'s Contributory Pension,Social Insurance,Galway,GY,2ae19629-1453-13a3-e055-000000000001,5337.0
2014Q1,Pensions,SPC,State Pension Contributory,Social Insurance,Kerry,KY,2ae19629-1454-13a3-e055-000000000001,9177.0
2014Q1,Pensions,SPNC,State Pension Non Contributory,Social Assistance,Kerry,KY,2ae19629-1454-13a3-e055-000000000001,5281.0
2014Q1,Pensions,WCP,Widow(er)'s Contributory Pension,Social Insurance,Kerry,KY,2ae19629-1454-13a3-e055-000000000001,3669.0
2014Q1,Pensions,SPC,State Pension Contributory,Social Insurance,Kildare,KE,2ae19629-1455-13a3-e055-000000000001,10890.0
2014Q1,Pensions,SPNC,State Pension Non Contributory,Social Assistance,Kildare,KE,2ae19629-1455-13a3-e055-000000000001,2083.0
2014Q1,Pensions,WCP,Widow(er)'s Contributory Pension,Social Insurance,Kildare,KE,2ae19629-1455-13a3-e055-000000000001,4481.0
2014Q1,Pensions,SPC,State Pension Contributory,Social Insurance,Kilkenny,KK,2ae19629-1456-13a3-e055-000000000001,5946.0
2014Q1,Pensions,SPNC,State Pension Non Contributory,Social Assistance,Kilkenny,KK,2ae19629-1456-13a3-e055-000000000001,2185.0
2014Q1,Pensions,WCP,Widow(er)'s Contributory Pension,Social Insurance,Kilkenny,KK,2ae19629-1456-13a3-e055-000000000001,2297.0
2014Q1,Pensions,SPC,State Pension Contributory,Social Insurance,Laois,LS,2ae19629-143e-13a3-e055-000000000001,3971.0
2014Q1,Pensions,SPNC,State Pension Non Contributory,Social Assistance,Laois,LS,2ae19629-143e-13a3-e055-000000000001,1675.0
2014Q1,Pensions,WCP,Widow(er)'s Contributory Pension,Social Insurance,Laois,LS,2ae19629-143e-13a3-e055-000000000001,1686.0
2014Q1,Pensions,SPC,State Pension Contributory,Social Insurance,Leitrim,LM,2ae19629-143f-13a3-e055-000000000001,2138.0
2014Q1,Pensions,SPNC,State Pension Non Contributory,Social Assistance,Leitrim,LM,2ae19629-143f-13a3-e055-000000000001,1320.0
2014Q1,Pensions,WCP,Widow(er)'s Contributory Pension,Social Insurance,Leitrim,LM,2ae19629-143f-13a3-e055-000000000001,964.0
2014Q1,Pensions,SPC,State Pension Contributory,Social Insurance,Limerick,LK,2ae19629-1440-13a3-e055-000000000001,12546.0
2014Q1,Pensions,SPNC,State Pension Non Contributory,Social Assistance,Limerick,LK,2ae19629-1440-13a3-e055-000000000001,4163.0
2014Q1,Pensions,WCP,Widow(er)'s Contributory Pension,Social Insurance,Limerick,LK,2ae19629-1440-13a3-e055-000000000001,4921.0
2014Q1,Pensions,SPC,State Pension Contributory,Social Insurance,Longford,LD,2ae19629-1441-13a3-e055-000000000001,2422.0
2014Q1,Pensions,SPNC,State Pension Non Contributory,Social Assistance,Longford,LD,2ae19629-1441-13a3-e055-000000000001,1326.0
2014Q1,Pensions,WCP,Widow(er)'s Contributory Pension,Social Insurance,Longford,LD,2ae19629-1441-13a3-e055-000000000001,1015.0
2014Q1,Pensions,SPC,State Pension Contributory,Social Insurance,Louth,LH,2ae19629-1442-13a3-e055-000000000001,8231.0
2014Q1,Pensions,SPNC,State Pension Non Contributory,Social Assistance,Louth,LH,2ae19629-1442-13a3-e055-000000000001,2149.0
2014Q1,Pensions,WCP,Widow(er)'s Contributory Pension,Social Insurance,Louth,LH,2ae19629-1442-13a3-e055-000000000001,2877.0
2014Q1,Pensions,SPC,State Pension Contributory,Social Insurance,Mayo,MO,2ae19629-1443-13a3-e055-000000000001,8049.0
2014Q1,Pensions,SPNC,State Pension Non Contributory,Social Assistance,Mayo,MO,2ae19629-1443-13a3-e055-000000000001,5937.0
2014Q1,Pensions,WCP,Widow(er)'s Contributory Pension,Social Insurance,Mayo,MO,2ae19629-1443-13a3-e055-000000000001,3439.0
2014Q1,Pensions,SPC,State Pension Contributory,Social Insurance,Meath,MH,2ae19629-1444-13a3-e055-000000000001,9696.0
2014Q1,Pensions,SPNC,State Pension Non Contributory,Social Assistance,Meath,MH,2ae19629-1444-13a3-e055-000000000001,2559.0
2014Q1,Pensions,WCP,Widow(er)'s Contributory Pension,Social Insurance,Meath,MH,2ae19629-1444-13a3-e055-000000000001,3796.0
2014Q1,Pensions,SPC,State Pension Contributory,Social Insurance,Monaghan,MN,2ae19629-1445-13a3-e055-000000000001,3537.0
2014Q1,Pensions,SPNC,State Pension Non Contributory,Social Assistance,Monaghan,MN,2ae19629-1445-13a3-e055-000000000001,2010.0
2014Q1,Pensions,WCP,Widow(er)'s Contributory Pension,Social Insurance,Monaghan,MN,2ae19629-1445-13a3-e055-000000000001,1449.0
2014Q1,Pensions,SPC,State Pension Contributory,Social Insurance,Offaly,OY,2ae19629-1446-13a3-e055-000000000001,4465.0
2014Q1,Pensions,SPNC,State Pension Non Contributory,Social Assistance,Offaly,OY,2ae19629-1446-13a3-e055-000000000001,1616.0
2014Q1,Pensions,WCP,Widow(er)'s Contributory Pension,Social Insurance,Offaly,OY,2ae19629-1446-13a3-e055-000000000001,1873.0
2014Q1,Pensions,SPC,State Pension Contributory,Social Insurance,Roscommon,RN,2ae19629-1447-13a3-e055-000000000001,3983.0
2014Q1,Pensions,SPNC,State Pension Non Contributory,Social Assistance,Roscommon,RN,2ae19629-1447-13a3-e055-000000000001,2533.0
2014Q1,Pensions,WCP,Widow(er)'s Contributory Pension,Social Insurance,Roscommon,RN,2ae19629-1447-13a3-e055-000000000001,1740.0
2014Q1,Pensions,SPC,State Pension Contributory,Social Insurance,Sligo,SO,2ae19629-1449-13a3-e055-000000000001,4449.0
2014Q1,Pensions,SPNC,State Pension Non Contributory,Social Assistance,Sligo,SO,2ae19629-1449-13a3-e055-000000000001,1948.0
2014Q1,Pensions,WCP,Widow(er)'s Contributory Pension,Social Insurance,Sligo,SO,2ae19629-1449-13a3-e055-000000000001,1720.0
2014Q1,Pensions,SPC,State Pension Contributory,Social Insurance,Tipperary,TY,2ae19629-144a-13a3-e055-000000000001,10709.0
2014Q1,Pensions,SPNC,State Pension Non Contributory,Social Assistance,Tipperary,TY,2ae19629-144a-13a3-e055-000000000001,4527.0
2014Q1,Pensions,WCP,Widow(er)'s Contributory Pension,Social Insurance,Tipperary,TY,2ae19629-144a-13a3-e055-000000000001,4429.0
2014Q1,Pensions,SPC,State Pension Contributory,Social Insurance,Unknown,XX,unknown,45554.0
2014Q1,Pensions,SPNC,State Pension Non Contributory,Social Assistance,Unknown,XX,unknown,289.0
2014Q1,Pensions,WCP,Widow(er)'s Contributory Pension,Social Insurance,Unknown,XX,unknown,8416.0
2014Q1,Pensions,SPC,State Pension Contributory,Social Insurance,Waterford,WD,2ae19629-144b-13a3-e055-000000000001,7936.0
2014Q1,Pensions,SPNC,State Pension Non Contributory,Social Assistance,Waterford,WD,2ae19629-144b-13a3-e055-000000000001,2472.0
2014Q1,Pensions,WCP,Widow(er)'s Contributory Pension,Social Insurance,Waterford,WD,2ae19629-144b-13a3-e055-000000000001,3062.0
2014Q1,Pensions,SPC,State Pension Contributory,Social Insurance,Westmeath,WH,2ae19629-144c-13a3-e055-000000000001,5347.0
2014Q1,Pensions,SPNC,State Pension Non Contributory,Social Assistance,Westmeath,WH,2ae19629-144c-13a3-e055-000000000001,1859.0
2014Q1,Pensions,WCP,Widow(er)'s Contributory Pension,Social Insurance,Westmeath,WH,2ae19629-144c-13a3-e055-000000000001,2260.0
2014Q1,Pensions,SPC,State Pension Contributory,Social Insurance,Wexford,WX,2ae19629-144d-13a3-e055-000000000001,9524.0
2014Q1,Pensions,SPNC,State Pension Non Contributory,Social Assistance,Wexford,WX,2ae19629-144d-13a3-e055-000000000001,3897.0
2014Q1,Pensions,WCP,Widow(er)'s Contributory Pension,Social Insurance,Wexford,WX,2ae19629-144d-13a3-e055-000000000001,3715.0
2014Q1,Pensions,SPC,State Pension Contributory,Social Insurance,Wicklow,WW,2ae19629-144e-13a3-e055-000000000001,9102.0
2014Q1,Pensions,SPNC,State Pension Non Contributory,Social Assistance,Wicklow,WW,2ae19629-144e-13a3-e055-000000000001,1996.0
2014Q1,Pensions,WCP,Widow(er)'s Contributory Pension,Social Insurance,Wicklow,WW,2ae19629-144e-13a3-e055-000000000001,3217.0
2014Q1,Supplementary Payments and Miscellaneous Services,HHB,Household Benefits,Social Assistance,All,All,XX,37874.0
2014Q1,Supplementary Payments and Miscellaneous Services,HHB1,Household Benefits,Social Insurance,All,All,XX,59834.0
2014Q1,Supplementary Payments and Miscellaneous Services,RENT,Rent Supplement,Social Assistance,All,All,XX,80585.0
2014Q1,Supplementary Payments and Miscellaneous Services,HHB,Household Benefits,Social Assistance,Carlow,CW,2ae19629-143d-13a3-e055-000000000001,588.0
2014Q1,Supplementary Payments and Miscellaneous Services,HHB1,Household Benefits,Social Insurance,Carlow,CW,2ae19629-143d-13a3-e055-000000000001,700.0
2014Q1,Supplementary Payments and Miscellaneous Services,RENT,Rent Supplement,Social Assistance,Carlow,CW,2ae19629-143d-13a3-e055-000000000001,1114.0
2014Q1,Supplementary Payments and Miscellaneous Services,HHB,Household Benefits,Social Assistance,Cavan,CN,2ae19629-1448-13a3-e055-000000000001,734.0
2014Q1,Supplementary Payments and Miscellaneous Services,HHB1,Household Benefits,Social Insurance,Cavan,CN,2ae19629-1448-13a3-e055-000000000001,846.0
2014Q1,Supplementary Payments and Miscellaneous Services,RENT,Rent Supplement,Social Assistance,Cavan,CN,2ae19629-1448-13a3-e055-000000000001,640.0
2014Q1,Supplementary Payments and Miscellaneous Services,HHB,Household Benefits,Social Assistance,Clare,CE,2ae19629-1450-13a3-e055-000000000001,1156.0
2014Q1,Supplementary Payments and Miscellaneous Services,HHB1,Household Benefits,Social Insurance,Clare,CE,2ae19629-1450-13a3-e055-000000000001,1455.0
2014Q1,Supplementary Payments and Miscellaneous Services,RENT,Rent Supplement,Social Assistance,Clare,CE,2ae19629-1450-13a3-e055-000000000001,1729.0
2014Q1,Supplementary Payments and Miscellaneous Services,HHB,Household Benefits,Social Assistance,Cork,CK,2ae19629-1451-13a3-e055-000000000001,4541.0
2014Q1,Supplementary Payments and Miscellaneous Services,HHB1,Household Benefits,Social Insurance,Cork,CK,2ae19629-1451-13a3-e055-000000000001,7323.0
2014Q1,Supplementary Payments and Miscellaneous Services,RENT,Rent Supplement,Social Assistance,Cork,CK,2ae19629-1451-13a3-e055-000000000001,9151.0
2014Q1,Supplementary Payments and Miscellaneous Services,HHB,Household Benefits,Social Assistance,Donegal,DL,2ae19629-1452-13a3-e055-000000000001,1987.0
2014Q1,Supplementary Payments and Miscellaneous Services,HHB1,Household Benefits,Social Insurance,Donegal,DL,2ae19629-1452-13a3-e055-000000000001,1581.0
2014Q1,Supplementary Payments and Miscellaneous Services,RENT,Rent Supplement,Social Assistance,Donegal,DL,2ae19629-1452-13a3-e055-000000000001,2184.0
2014Q1,Supplementary Payments and Miscellaneous Services,HHB,Household Benefits,Social Assistance,Dublin,DN,2ae19629-144f-13a3-e055-000000000001,7936.0
2014Q1,Supplementary Payments and Miscellaneous Services,HHB1,Household Benefits,Social Insurance,Dublin,DN,2ae19629-144f-13a3-e055-000000000001,19821.0
2014Q1,Supplementary Payments and Miscellaneous Services,RENT,Rent Supplement,Social Assistance,Dublin,DN,2ae19629-144f-13a3-e055-000000000001,27726.0
2014Q1,Supplementary Payments and Miscellaneous Services,HHB,Household Benefits,Social Assistance,Galway,GY,2ae19629-1453-13a3-e055-000000000001,2172.0
2014Q1,Supplementary Payments and Miscellaneous Services,HHB1,Household Benefits,Social Insurance,Galway,GY,2ae19629-1453-13a3-e055-000000000001,2453.0
2014Q1,Supplementary Payments and Miscellaneous Services,RENT,Rent Supplement,Social Assistance,Galway,GY,2ae19629-1453-13a3-e055-000000000001,3816.0
2014Q1,Supplementary Payments and Miscellaneous Services,HHB,Household Benefits,Social Assistance,Kerry,KY,2ae19629-1454-13a3-e055-000000000001,1491.0
2014Q1,Supplementary Payments and Miscellaneous Services,HHB1,Household Benefits,Social Insurance,Kerry,KY,2ae19629-1454-13a3-e055-000000000001,1567.0
2014Q1,Supplementary Payments and Miscellaneous Services,RENT,Rent Supplement,Social Assistance,Kerry,KY,2ae19629-1454-13a3-e055-000000000001,2053.0
2014Q1,Supplementary Payments and Miscellaneous Services,HHB,Household Benefits,Social Assistance,Kildare,KE,2ae19629-1455-13a3-e055-000000000001,1177.0
2014Q1,Supplementary Payments and Miscellaneous Services,HHB1,Household Benefits,Social Insurance,Kildare,KE,2ae19629-1455-13a3-e055-000000000001,2145.0
2014Q1,Supplementary Payments and Miscellaneous Services,RENT,Rent Supplement,Social Assistance,Kildare,KE,2ae19629-1455-13a3-e055-000000000001,3939.0
2014Q1,Supplementary Payments and Miscellaneous Services,HHB,Household Benefits,Social Assistance,Kilkenny,KK,2ae19629-1456-13a3-e055-000000000001,787.0
2014Q1,Supplementary Payments and Miscellaneous Services,HHB1,Household Benefits,Social Insurance,Kilkenny,KK,2ae19629-1456-13a3-e055-000000000001,1094.0
2014Q1,Supplementary Payments and Miscellaneous Services,RENT,Rent Supplement,Social Assistance,Kilkenny,KK,2ae19629-1456-13a3-e055-000000000001,1375.0
2014Q1,Supplementary Payments and Miscellaneous Services,HHB,Household Benefits,Social Assistance,Laois,LS,2ae19629-143e-13a3-e055-000000000001,680.0
2014Q1,Supplementary Payments and Miscellaneous Services,HHB1,Household Benefits,Social Insurance,Laois,LS,2ae19629-143e-13a3-e055-000000000001,776.0
2014Q1,Supplementary Payments and Miscellaneous Services,RENT,Rent Supplement,Social Assistance,Laois,LS,2ae19629-143e-13a3-e055-000000000001,1276.0
2014Q1,Supplementary Payments and Miscellaneous Services,HHB,Household Benefits,Social Assistance,Leitrim,LM,2ae19629-143f-13a3-e055-000000000001,329.0
2014Q1,Supplementary Payments and Miscellaneous Services,HHB1,Household Benefits,Social Insurance,Leitrim,LM,2ae19629-143f-13a3-e055-000000000001,376.0
2014Q1,Supplementary Payments and Miscellaneous Services,RENT,Rent Supplement,Social Assistance,Leitrim,LM,2ae19629-143f-13a3-e055-000000000001,452.0
2014Q1,Supplementary Payments and Miscellaneous Services,HHB,Household Benefits,Social Assistance,Limerick,LK,2ae19629-1440-13a3-e055-000000000001,1793.0
2014Q1,Supplementary Payments and Miscellaneous Services,HHB1,Household Benefits,Social Insurance,Limerick,LK,2ae19629-1440-13a3-e055-000000000001,2503.0
2014Q1,Supplementary Payments and Miscellaneous Services,RENT,Rent Supplement,Social Assistance,Limerick,LK,2ae19629-1440-13a3-e055-000000000001,2986.0
2014Q1,Supplementary Payments and Miscellaneous Services,HHB,Household Benefits,Social Assistance,Longford,LD,2ae19629-1441-13a3-e055-000000000001,405.0
2014Q1,Supplementary Payments and Miscellaneous Services,HHB1,Household Benefits,Social Insurance,Longford,LD,2ae19629-1441-13a3-e055-000000000001,413.0
2014Q1,Supplementary Payments and Miscellaneous Services,RENT,Rent Supplement,Social Assistance,Longford,LD,2ae19629-1441-13a3-e055-000000000001,635.0
2014Q1,Supplementary Payments and Miscellaneous Services,HHB,Household Benefits,Social Assistance,Louth,LH,2ae19629-1442-13a3-e055-000000000001,978.0
2014Q1,Supplementary Payments and Miscellaneous Services,HHB1,Household Benefits,Social Insurance,Louth,LH,2ae19629-1442-13a3-e055-000000000001,1725.0
2014Q1,Supplementary Payments and Miscellaneous Services,RENT,Rent Supplement,Social Assistance,Louth,LH,2ae19629-1442-13a3-e055-000000000001,2479.0
2014Q1,Supplementary Payments and Miscellaneous Services,HHB,Household Benefits,Social Assistance,Mayo,MO,2ae19629-1443-13a3-e055-000000000001,1518.0
2014Q1,Supplementary Payments and Miscellaneous Services,HHB1,Household Benefits,Social Insurance,Mayo,MO,2ae19629-1443-13a3-e055-000000000001,1467.0
2014Q1,Supplementary Payments and Miscellaneous Services,RENT,Rent Supplement,Social Assistance,Mayo,MO,2ae19629-1443-13a3-e055-000000000001,1835.0
2014Q1,Supplementary Payments and Miscellaneous Services,HHB,Household Benefits,Social Assistance,Meath,MH,2ae19629-1444-13a3-e055-000000000001,1071.0
2014Q1,Supplementary Payments and Miscellaneous Services,HHB1,Household Benefits,Social Insurance,Meath,MH,2ae19629-1444-13a3-e055-000000000001,1886.0
2014Q1,Supplementary Payments and Miscellaneous Services,RENT,Rent Supplement,Social Assistance,Meath,MH,2ae19629-1444-13a3-e055-000000000001,2244.0
2014Q1,Supplementary Payments and Miscellaneous Services,HHB,Household Benefits,Social Assistance,Monaghan,MN,2ae19629-1445-13a3-e055-000000000001,540.0
2014Q1,Supplementary Payments and Miscellaneous Services,HHB1,Household Benefits,Social Insurance,Monaghan,MN,2ae19629-1445-13a3-e055-000000000001,682.0
2014Q1,Supplementary Payments and Miscellaneous Services,RENT,Rent Supplement,Social Assistance,Monaghan,MN,2ae19629-1445-13a3-e055-000000000001,425.0
2014Q1,Supplementary Payments and Miscellaneous Services,HHB,Household Benefits,Social Assistance,Offaly,OY,2ae19629-1446-13a3-e055-000000000001,709.0
2014Q1,Supplementary Payments and Miscellaneous Services,HHB1,Household Benefits,Social Insurance,Offaly,OY,2ae19629-1446-13a3-e055-000000000001,748.0
2014Q1,Supplementary Payments and Miscellaneous Services,RENT,Rent Supplement,Social Assistance,Offaly,OY,2ae19629-1446-13a3-e055-000000000001,1215.0
2014Q1,Supplementary Payments and Miscellaneous Services,HHB,Household Benefits,Social Assistance,Roscommon,RN,2ae19629-1447-13a3-e055-000000000001,644.0
2014Q1,Supplementary Payments and Miscellaneous Services,HHB1,Household Benefits,Social Insurance,Roscommon,RN,2ae19629-1447-13a3-e055-000000000001,753.0
2014Q1,Supplementary Payments and Miscellaneous Services,RENT,Rent Supplement,Social Assistance,Roscommon,RN,2ae19629-1447-13a3-e055-000000000001,930.0
2014Q1,Supplementary Payments and Miscellaneous Services,HHB,Household Benefits,Social Assistance,Sligo,SO,2ae19629-1449-13a3-e055-000000000001,560.0
2014Q1,Supplementary Payments and Miscellaneous Services,HHB1,Household Benefits,Social Insurance,Sligo,SO,2ae19629-1449-13a3-e055-000000000001,789.0
2014Q1,Supplementary Payments and Miscellaneous Services,RENT,Rent Supplement,Social Assistance,Sligo,SO,2ae19629-1449-13a3-e055-000000000001,648.0
2014Q1,Supplementary Payments and Miscellaneous Services,HHB,Household Benefits,Social Assistance,Tipperary,TY,2ae19629-144a-13a3-e055-000000000001,1748.0
2014Q1,Supplementary Payments and Miscellaneous Services,HHB1,Household Benefits,Social Insurance,Tipperary,TY,2ae19629-144a-13a3-e055-000000000001,2187.0
2014Q1,Supplementary Payments and Miscellaneous Services,RENT,Rent Supplement,Social Assistance,Tipperary,TY,2ae19629-144a-13a3-e055-000000000001,2235.0
2014Q1,Supplementary Payments and Miscellaneous Services,HHB,Household Benefits,Social Assistance,Unknown,XX,unknown,175.0
